0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
-1.7291310862264828,-0.23565371716021896,0.8780723541347544,-0.038921724673611366,-0.22683000877386197,0.6120379802100191,-1.3865850178150563,-0.08753542982848331,0.2087673210492288,-1.0810464802211084,0.266332357677231,-0.07923362016789653,-0.45568421470021336,0.23978197831733059,-0.6676692050601116,1.091773604468307,0.25376109639411526,0.7866736383480373,-0.1535954219801787,0.11834999450527853,-0.31413335581171736,-0.760890369224114,0.5010759321599946,-0.588684558421188,-0.5126494393785933,0.07247584319650345,-0.37410413856133584
0.8886990869248544,0.34335978687445956,-0.9833488089663713,-0.6814977625516012,1.4519108792014153,-2.2545283597934223,-0.2457207679345183,0.10834801233948073,-1.4551256070729457,0.9278167216089522,-0.9400216339192933,2.9180391781818535,-0.04305760976359871,-0.0489903116732675,0.8594115347248907,-0.30318619500423094,0.17241108409586786,-1.409826601440331,0.3346723148607092,-0.9715445931093902,0.7120002373334134,0.019601956073684153,-0.13927122209761217,-0.8868122020907343,-0.4829075366629896,0.10211211138097634,-0.1767009012773783
1.6243868739127465,3.0803222188240693,1.5396061657344038,0.25846471296843015,2.724536198288796,1.4093949870261724,-1.034315467790674,0.9992806739227311,1.0320702718246026,-0.19808453290680123,-2.1553381276724575,-0.37668448225329965,1.102862895257707,0.37186272591060116,-0.1725544221859609,1.214690899487765,0.46926010236146015,0.519053463946734,1.2718561568087583,0.38508582597153795,0.12452052474701994,0.5066284289059667,0.6271682824903071,0.3050138196845699,0.08771476673563486,0.21893042299301943,-0.518038494249964
-0.9704165546185146,1.9465956070288304,-2.070097744083378,-0.07826628036776562,0.013708319850177801,-1.617362193486351,0.9177042901809842,0.136981906073951,-1.4973378308569496,-0.10374863160685502,-0.31059889237200394,-1.6517941137620447,0.49961514949979974,-0.7668409338215082,0.7003271926568873,-0.1379209641831772,-0.15618926478139591,-0.4036698085132632,-0.3648506241234414,-0.0751882521840267,-0.05213187408074589,-0.17921207834432995,0.15745987824758664,1.1077141748204788,-0.10992387113466819,-0.40656184341239293,0.5542401835752869
-1.7111806731315289,-0.06689764349448643,0.539650027834749,-0.950312428741183,0.6772037952555354,-1.3068146043576931,0.3393110800544443,-1.0229569461727053,-0.2945762688470666,-1.0623822391069084,0.27359684046712734,-0.25501701118644143,-0.34929694419322777,0.14132289752676844,-0.33592375046786377,-0.19037919642133655,-0.008742506709617697,-1.5377199778672264,0.3918425924550003,-0.8613138744154709,0.8450208484696128,0.757384074439264,-1.654258282264647,1.5696481446216357,0.8617419060701853,-0.41539721146737985,1.5222562679066005
1.0182499692368832,-0.3848394260113782,-0.9286470433041805,-1.307358229219431,0.9481974374473623,-0.9075698879262403,-0.24368157857873668,0.35853341406626105,-1.341347345559194,0.29680100422718825,-0.04995964447395312,1.152111708012411,-0.12403496575867129,0.1878274129502934,0.04582437695528175,-0.49644941198108217,0.6586391717691784,-1.5174000121385038,0.12043733873929538,-0.8582990184795197,0.7372992053832205,-0.3891687229274635,-0.05506035332952025,-0.4484557904549995,-0.11779136442436895,-0.2643727392325744,0.15291968190971567
-0.3633748942424083,-0.06863030022674114,0.5760774371573733,-0.9880600987026811,-0.5310021755201221,0.7463228634738526,1.0615875789704048,0.0520500172183436,0.6752680114696631,-0.11182331790050414,0.46998940906412573,0.34549182258963307,-0.38799147922665245,0.26997672210423446,-0.31822905753273556,-1.0135715054936016,0.3416096840089772,0.02536711514174819,-0.6004678224390501,0.2867341992830978,-0.667007929426319,-0.1827131735610866,0.5634700986021332,0.5962844444986232,-0.4662608438020214,0.6086767968175139,-0.1554719434879582
0.24747058416653156,0.18118127645875065,-1.2812897844660824,-0.7671888051290171,0.5122571047000417,-1.1965315397166358,1.3724936269295636,-0.23862755271895147,-0.25744726981411825,-0.15276692645907416,0.4019519347847896,-0.6734669532707116,0.09001225309953607,-1.305380613405372,2.139346193841113,-0.11047995313429601,1.7783955642783131,-2.6103374833229553,2.4974373772554235,-4.8215579225789185,3.5444811861734777,-0.3709213534440912,0.43388982614320304,1.1853587209578067,-0.5055715457966184,0.2950300078285991,0.669312714438059
-0.45629025777928506,-1.5297786878954747,-0.880032195308248,-0.02521985012494146,-1.5937874963466263,-0.8793601336472091,-1.396042927252384,-0.3332300612172218,-0.6046012902794461,-0.6819489890800887,0.10130442822116181,-0.2232094567002504,-0.42273266911360685,0.21306114024109327,-0.6230676777088272,-0.19639969639388735,-0.41912533642117206,0.052414031148067815,-0.35870702760221873,0.136261470166814,-0.5544350711980813,-0.8244705837728105,-0.11728441840784734,-0.5082775057664863,-0.10257161112708248,0.005657294230503366,-0.27868713905597237
-1.0296390836226101,0.11501405600241509,0.7424756904271451,-0.3853749490037693,0.7405942652172972,0.6098977256541331,1.0564699638644488,1.207085455547747,0.6969777107587426,-0.5260293152784189,0.7155397363511355,-0.2207058117221224,-0.23017689693446644,0.12275138481563666,-0.5753278165057886,-0.2669417782372072,0.5854628184331281,0.11096464706632096,-0.16445462211240033,0.20144853903289306,-0.5497416872408006,-0.43523866033415515,0.39272795069356264,0.28515330804053035,-0.6047171080439708,0.2628382041411321,-0.6368103001564926
